datetime,Heure début alarmes,Date fin alarmes,Heure fin alarmes,Durée,Type,Commune,Year,Alarme automatique,Alarme automatique réelle,Assistance à personne,DCH,Divers,Feu,Inondation,Officier de service,Sauvetage animaux/NAC,Sauvetage personne,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,severerisk,conditions,description,Intervention,Weekend,Precip_last_7D,holidays
2022-02-05,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,46.0,33.9,40.8,38.3,29.6,66.8,0.026,100,25.0,rain,0.0,0.0,6.4,347.5,1025.3,34.8,13.0,115.3,10.0,10.0,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,0,1,0.5210000000000001,0
2022-02-06,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,42.3,28.9,36.7,30.8,30.4,78.1,0.071,100,25.0,rain,0.0,0.0,14.6,256.0,1026.1,75.3,12.0,48.9,4.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,1,0.5920000000000002,0
2022-02-07,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,43.3,34.0,39.4,35.2,30.3,71.0,0.221,100,41.67,rain,0.0,0.0,17.1,297.5,1026.9,31.9,11.5,98.2,8.4,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,0,0,0.7580000000000001,0
2022-02-08,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,43.4,29.3,35.2,33.0,24.6,65.4,0.0,0,0.0,Rien,0.0,0.0,5.5,31.4,1035.6,2.3,15.0,119.8,10.2,10.0,Clear,Clear conditions throughout the day.,0,0,0.7260000000000002,0
2022-02-09,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.7,31.4,38.0,35.6,28.5,68.8,0.0,0,0.0,Rien,0.0,0.0,5.5,12.9,1032.2,21.8,15.0,124.8,10.8,10.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.31800000000000017,0
2022-02-10,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.4,37.2,43.9,41.3,33.8,68.3,0.0,0,0.0,Rien,0.0,0.0,7.4,268.1,1027.4,55.2,15.0,120.1,10.3,10.0,Partially cloudy,Clearing in the afternoon.,0,0,0.31800000000000017,0
2022-02-11,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,47.6,34.7,41.2,36.6,31.5,69.3,0.253,100,41.67,rain,0.0,0.0,12.3,24.9,1029.0,50.2,12.8,126.3,10.9,10.0,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,0,0,0.5710000000000002,0
2022-02-12,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,39.5,28.5,33.9,30.2,25.9,72.6,0.0,0,0.0,Rien,0.0,0.0,11.6,28.5,1029.9,36.3,15.0,105.4,9.0,10.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.5450000000000002,0
2022-02-13,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,50.0,31.9,39.3,37.3,26.3,60.6,0.0,0,0.0,Rien,0.0,0.0,7.5,318.4,1021.5,24.5,14.6,122.8,10.7,10.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.4740000000000002,0
2022-02-14,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.0,37.5,40.7,37.3,30.4,69.1,0.282,100,54.17,rain,0.0,0.0,8.5,270.4,1012.2,84.0,11.1,18.6,1.5,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,0,0.5350000000000001,0
2022-02-15,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,41.8,36.1,38.8,35.3,34.8,85.9,0.134,100,50.0,rain,0.0,0.0,7.4,271.2,1018.7,60.3,10.3,91.1,7.9,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,0,0.6690000000000002,0
2022-02-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,43.1,36.4,39.0,33.8,36.8,91.9,0.261,100,75.0,rain,0.0,0.0,10.3,248.3,1019.1,95.2,8.4,25.1,2.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,0,0,0.9300000000000002,0
2022-02-17,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,52.2,43.8,48.2,45.2,43.1,83.0,0.085,100,62.5,rain,0.0,0.0,13.8,260.9,1019.2,95.9,13.0,70.9,6.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,0,0,1.0150000000000001,0
2022-02-18,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,57.6,42.4,48.6,46.4,39.3,70.8,0.074,100,25.0,rain,0.0,0.0,11.6,275.4,1015.5,92.3,13.6,88.9,7.5,10.0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,0,0,0.8360000000000002,0
2022-02-19,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.4,37.5,41.8,38.8,31.2,67.2,0.015,100,16.67,rain,0.0,0.0,8.5,248.0,1022.2,79.4,14.9,134.4,11.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,0,1,0.8510000000000002,1
2022-02-20,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,47.0,37.5,42.4,38.0,32.3,67.3,0.0,0,0.0,Rien,0.0,0.0,11.6,236.3,1024.4,87.1,15.0,88.7,7.6,10.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.8510000000000002,1
2022-02-21,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.8,38.4,41.3,35.7,35.5,79.8,0.32,100,87.5,rain,0.0,0.0,14.5,256.3,1018.1,92.3,6.7,89.7,7.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,0,0,0.8890000000000001,1
2022-02-22,09:05:00,2022-02-22,09:45:00,0 days 00:40:00,Feu,Chavannes,2022.0,0,0,0,0,0,1,0,0,0,0,46.6,37.8,41.5,38.6,35.3,79.8,0.232,100,41.67,rain,0.0,0.0,7.8,256.6,1027.4,80.5,10.7,120.6,10.4,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,1,0,0.9870000000000001,1
2022-02-23,10:06:00,2022-02-23,11:15:00,0 days 01:09:00,Feu,Ecublens,2022.0,0,0,0,0,0,1,0,0,0,0,49.6,38.5,43.4,42.4,36.3,76.6,0.003,100,8.33,rain,0.0,0.0,4.4,36.2,1027.1,44.9,15.0,82.3,7.1,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0.7290000000000002,1
2022-02-24,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,50.2,35.8,43.2,40.6,35.2,74.0,0.002,100,8.33,rain,0.0,0.0,12.9,259.1,1021.6,83.1,14.6,59.3,5.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,0,0.6460000000000001,1
2022-02-25,11:20:00,2022-02-25,12:10:00,0 days 00:50:00,Assistance à personne,Saint-Sulpice,2022.0,0,0,1,0,0,0,0,0,0,0,46.2,35.1,39.2,35.3,24.3,56.1,0.003,100,8.33,"rain,snow",0.0,0.0,13.5,332.5,1027.8,44.9,13.1,162.8,14.3,10.0,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,1,0,0.5750000000000002,1
2022-02-26,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.0,33.3,37.2,30.4,26.1,65.0,0.0,0,0.0,Rien,0.0,0.0,14.5,36.2,1029.5,12.4,14.6,161.1,13.9,10.0,Clear,Clear conditions throughout the day.,0,1,0.5600000000000002,1
2022-02-27,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,40.4,28.0,34.2,28.9,22.9,63.6,0.0,0,0.0,Rien,0.0,0.0,10.0,16.3,1028.2,3.9,15.0,166.2,14.4,10.0,Clear,Clear conditions throughout the day.,0,1,0.5600000000000002,1
2022-02-28,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.8,28.8,36.5,33.4,24.4,62.0,0.0,0,0.0,Rien,0.0,0.0,6.4,24.9,1029.7,0.0,15.0,165.0,14.3,10.0,Clear,Clear conditions throughout the day.,0,0,0.24000000000000019,0
2022-03-01,19:41:00,2022-03-01,20:31:00,0 days 00:50:00,Feu,Ecublens,2022.0,0,0,0,0,0,1,0,0,0,0,44.8,31.0,37.6,34.8,25.1,60.8,0.0,0,0.0,Rien,0.0,0.0,7.8,3.3,1027.9,18.5,15.0,153.9,13.2,10.0,Clear,Clear conditions throughout the day.,1,0,0.008000000000000167,0
2022-03-02,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,47.7,31.2,39.1,37.7,28.3,65.4,0.0,0,0.0,Rien,0.0,0.0,4.8,17.7,1023.5,78.7,15.0,145.8,12.8,10.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.005000000000000167,0
2022-03-03,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,52.9,36.7,43.7,43.2,32.0,64.2,0.0,0,0.0,Rien,0.0,0.0,4.2,1.6,1016.9,28.9,15.0,157.8,13.6,10.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0030000000000001666,0
2022-03-04,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,50.7,35.0,41.5,38.2,21.6,47.3,0.0,0,0.0,Rien,0.0,0.0,9.7,26.3,1015.8,0.0,15.0,172.4,14.8,10.0,Clear,Clear conditions throughout the day.,0,0,0.0,0
2022-03-05,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.0,29.3,36.7,32.4,17.4,46.1,0.0,0,0.0,Rien,0.0,0.0,8.0,3.6,1017.6,0.7,15.0,177.0,15.1,10.0,Clear,Clear conditions throughout the day.,0,1,0.0,0
2022-03-06,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,41.5,27.9,34.6,29.4,20.5,56.2,0.0,0,0.0,Rien,0.0,0.0,10.9,28.5,1018.4,2.5,15.0,175.4,15.1,10.0,Clear,Clear conditions throughout the day.,0,1,0.0,0
2022-03-07,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,42.9,27.3,34.0,28.4,22.0,61.7,0.0,0,0.0,Rien,0.0,0.0,9.5,22.3,1019.7,6.8,14.6,172.8,14.8,10.0,Clear,Clear conditions throughout the day.,0,0,0.0,0
2022-03-08,20:21:00,2022-03-08,20:30:00,0 days 00:09:00,Alarme automatique,Ecublens,2022.0,1,0,0,0,0,0,0,0,0,0,43.3,26.4,34.6,31.1,24.5,66.9,0.0,0,0.0,Rien,0.0,0.0,7.2,357.8,1021.1,31.8,15.0,179.8,15.3,10.0,Partially cloudy,Becoming cloudy in the afternoon.,1,0,0.0,0
2022-03-09,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,49.1,30.1,38.5,36.4,27.3,64.9,0.0,0,0.0,Rien,0.0,0.0,4.5,3.7,1024.5,0.2,15.0,179.3,15.4,10.0,Clear,Clear conditions throughout the day.,0,0,0.0,0
2022-03-10,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.0,32.7,41.0,39.2,28.0,60.6,0.0,0,0.0,Rien,0.0,0.0,4.8,358.7,1023.7,19.3,15.0,185.3,15.9,10.0,Clear,Clear conditions throughout the day.,0,0,0.0,0
2022-03-11,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.4,35.4,43.5,42.2,30.4,60.7,0.0,0,0.0,Rien,0.0,0.0,5.0,4.6,1018.4,76.3,15.0,140.8,12.0,10.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,0
2022-03-12,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,53.5,43.3,48.6,47.3,29.4,47.7,0.0,0,0.0,Rien,0.0,0.0,9.7,63.1,1017.6,95.3,15.0,120.3,10.5,10.0,Overcast,Cloudy skies throughout the day.,0,1,0.0,0
2022-03-13,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,53.0,42.5,48.3,46.1,29.7,49.6,0.027,100,16.67,rain,0.0,0.0,11.7,128.8,1015.9,92.7,14.3,77.3,6.5,10.0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,0,1,0.027000000000000166,0
2022-03-14,20:09:00,2022-03-14,20:44:00,0 days 00:35:00,Feu,Chavannes,2022.0,0,0,0,0,0,1,0,0,0,0,52.2,36.6,44.3,42.9,36.9,76.4,0.108,100,16.67,rain,0.0,0.0,10.8,293.1,1027.5,75.6,13.0,174.4,15.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0.13500000000000018,0
2022-03-15,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,52.4,43.4,47.2,46.6,42.6,84.5,0.21,100,37.5,rain,0.0,0.0,6.6,274.9,1026.6,79.2,14.9,69.8,6.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,0,0,0.34500000000000014,0
2022-03-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,52.8,41.4,47.7,47.4,41.6,79.7,0.0,0,0.0,Rien,0.0,0.0,3.9,9.7,1023.1,36.9,15.0,103.5,9.0,10.0,Partially cloudy,Becoming cloudy in the afternoon.,0,0,0.34500000000000014,0
2022-03-17,09:41:00,2022-03-17,09:46:00,0 days 00:05:00,Alarme automatique,Ecublens,2022.0,1,0,0,0,0,0,0,0,0,0,60.0,43.0,50.2,49.9,43.3,78.2,0.0,0,0.0,Rien,0.0,0.0,13.3,35.3,1023.9,91.5,14.6,123.3,10.7,10.0,Overcast,Cloudy skies throughout the day.,1,0,0.34500000000000014,0
2022-03-18,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,49.1,44.9,47.0,41.1,39.6,75.7,0.001,100,4.17,rain,0.0,0.0,17.5,40.9,1029.5,90.8,15.0,72.3,6.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,0,0,0.34600000000000014,0
2022-03-19,03:57:00,2022-03-19,04:45:00,0 days 00:48:00,Alarme automatique,Ecublens,2022.0,1,0,0,0,0,0,0,0,0,0,50.6,40.5,44.7,41.8,33.1,63.6,0.0,0,0.0,Rien,0.0,0.0,12.9,21.3,1030.3,44.9,15.0,161.6,14.1,10.0,Partially cloudy,Clearing in the afternoon.,1,1,0.34600000000000014,0
2022-03-20,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,54.6,33.0,45.4,43.7,31.8,60.6,0.0,0,0.0,Rien,0.0,0.0,6.4,238.7,1029.1,43.8,14.6,194.9,16.7,10.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.3190000000000001,0
2022-03-21,00:21:00,2022-03-21,01:17:00,0 days 00:56:00,Alarme automatique,Ecublens,2022.0,1,0,0,0,0,0,0,0,0,0,55.1,39.5,46.8,45.6,31.5,55.7,0.0,0,0.0,Rien,0.0,0.0,4.7,19.4,1030.9,14.3,15.0,185.8,15.9,10.0,Clear,Clear conditions throughout the day.,1,0,0.21100000000000013,0
2022-03-22,08:34:00,2022-03-22,09:20:00,0 days 00:46:00,Alarme automatique,Ecublens,2022.0,1,0,0,0,0,0,0,0,0,0,55.1,37.0,45.7,44.3,30.7,56.7,0.0,0,0.0,Rien,0.0,0.0,5.0,344.8,1031.1,0.0,15.0,196.3,17.1,10.0,Clear,Clear conditions throughout the day.,1,0,0.0010000000000001666,0
2022-03-22,07:19:00,2022-03-22,08:00:00,0 days 00:41:00,Alarme automatique,Ecublens,2022.0,1,0,0,0,0,0,0,0,0,0,55.1,37.0,45.7,44.3,30.7,56.7,0.0,0,0.0,Rien,0.0,0.0,5.0,344.8,1031.1,0.0,15.0,196.3,17.1,10.0,Clear,Clear conditions throughout the day.,1,0,0.0010000000000001666,0
2022-03-23,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,59.7,36.2,46.0,44.8,30.6,56.1,0.0,0,0.0,Rien,0.0,0.0,6.6,344.8,1030.1,0.2,14.6,207.3,17.9,10.0,Clear,Clear conditions throughout the day.,0,0,0.0010000000000001666,0
2022-03-24,08:06:00,2022-03-24,09:05:00,0 days 00:59:00,Assistance à personne,Saint-Sulpice,2022.0,0,0,1,0,0,0,0,0,0,0,59.8,38.2,48.5,48.0,30.3,50.5,0.0,0,0.0,Rien,0.0,0.0,4.8,359.5,1027.4,0.1,15.0,208.8,18.1,10.0,Clear,Clear conditions throughout the day.,1,0,0.0010000000000001666,0
2022-03-25,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,62.2,40.3,50.9,50.2,30.5,47.2,0.0,0,0.0,Rien,0.0,0.0,9.3,15.3,1024.8,0.0,15.0,208.9,18.1,10.0,Clear,Clear conditions throughout the day.,0,0,0.0,0
2022-03-26,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,60.5,43.4,52.2,51.3,31.3,45.4,0.0,0,0.0,Rien,0.0,0.0,6.3,22.9,1024.3,0.0,15.0,213.0,18.6,10.0,Clear,Clear conditions throughout the day.,0,1,0.0,0
2022-03-27,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,60.7,42.2,51.3,50.5,30.1,45.0,0.0,0,0.0,Rien,0.0,0.0,6.4,8.0,1026.7,1.3,15.0,191.9,16.0,10.0,Clear,Clear conditions throughout the day.,0,1,0.0,0
2022-03-28,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,62.8,40.7,51.2,50.6,27.6,41.4,0.0,0,0.0,Rien,0.0,0.0,5.4,34.9,1024.0,17.0,15.0,202.0,17.6,10.0,Clear,Clear conditions throughout the day.,0,0,0.0,0
2022-03-29,12:57:00,2022-03-29,13:30:00,0 days 00:33:00,Feu,Ecublens,2022.0,0,0,0,0,0,1,0,0,0,0,59.0,45.1,52.5,52.3,30.9,44.0,0.0,0,0.0,Rien,0.0,0.0,7.5,263.9,1012.3,99.6,15.0,130.6,11.3,10.0,Overcast,Cloudy skies throughout the day.,1,0,0.0,0
2022-03-30,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,54.9,45.5,49.6,48.7,41.2,74.1,0.079,100,33.33,rain,0.0,0.0,7.8,228.9,1003.3,99.1,14.6,73.6,6.3,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,0,0,0.07900000000000017,0
2022-03-31,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,48.8,39.6,44.8,43.8,40.8,86.3,0.128,100,66.67,rain,0.0,0.0,6.5,254.3,997.1,94.0,9.5,71.0,6.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,0,0,0.20700000000000018,0
2022-04-01,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,40.2,30.5,34.6,31.8,30.7,85.6,0.17,100,66.67,"rain,snow",0.3,0.1,8.8,333.1,1001.5,99.4,8.5,68.5,6.0,10.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,0,0,0.3770000000000002,0
2022-04-02,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,37.5,29.5,32.5,26.8,27.0,80.3,0.008,100,29.17,"rain,snow",0.2,0.4,10.3,19.8,1008.5,97.6,9.2,68.2,6.0,10.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,0,1,0.3850000000000002,0
2022-04-03,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,37.0,28.4,32.8,24.7,24.3,71.2,0.0,0,0.0,snow,0.0,0.1,12.1,39.7,1018.2,63.7,12.8,144.1,12.4,10.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.3850000000000002,0
2022-04-04,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.2,31.2,36.8,32.9,27.2,69.0,0.0,0,0.0,Rien,0.0,0.0,9.4,17.3,1020.4,36.0,13.7,219.4,19.1,10.0,Partially cloudy,Clearing in the afternoon.,0,0,0.3850000000000002,0
2022-04-05,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,54.0,39.4,45.0,43.1,32.5,61.8,0.0,0,0.0,Rien,0.0,0.0,6.0,245.3,1015.9,75.2,13.8,180.0,15.5,10.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.3850000000000002,0
2022-04-06,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,56.1,41.3,48.4,47.5,39.3,71.6,0.0,0,0.0,rain,0.0,0.0,7.6,243.2,1010.0,56.8,13.8,148.3,12.8,10.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.30600000000000016,0
2022-04-07,11:58:00,2022-04-07,15:45:00,0 days 03:47:00,Inondation,Ecublens,2022.0,0,0,0,0,0,0,1,0,0,0,50.3,45.9,47.1,42.4,43.2,86.3,0.696,100,91.67,rain,0.0,0.0,15.3,245.0,1007.8,99.8,8.9,21.1,1.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,0.8740000000000001,0
2022-04-08,22:52:00,2022-04-08,23:35:00,0 days 00:43:00,Inondation,Ecublens,2022.0,0,0,0,0,0,0,1,0,0,0,52.6,46.4,49.7,47.5,45.5,85.7,0.882,100,95.83,rain,0.0,0.0,14.9,242.1,1005.7,97.1,6.9,34.5,3.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,1.586,0
2022-04-08,21:54:00,2022-04-08,22:30:00,0 days 00:36:00,Alarme automatique réelle,Ecublens,2022.0,0,1,0,0,0,0,0,0,0,0,52.6,46.4,49.7,47.5,45.5,85.7,0.882,100,95.83,rain,0.0,0.0,14.9,242.1,1005.7,97.1,6.9,34.5,3.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,2.468,0
2022-04-09,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,53.0,37.2,41.3,37.7,31.9,69.1,0.047,100,29.17,"rain,snow",0.0,0.0,18.3,275.9,1013.9,82.9,11.0,172.0,14.7,10.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,1,2.507,0
2022-04-10,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,50.2,32.4,41.2,39.2,29.7,65.0,0.0,0,0.0,Rien,0.0,0.0,4.6,335.3,1021.2,19.8,15.0,254.1,21.8,10.0,Clear,Clear conditions throughout the day.,0,1,2.507,0
2022-04-11,07:55:00,2022-04-11,10:15:00,0 days 02:20:00,Inondation,Ecublens,2022.0,0,0,0,0,0,0,1,0,0,0,56.2,35.5,46.1,44.7,32.4,59.6,0.0,0,0.0,Rien,0.0,0.0,5.7,25.7,1017.1,72.2,15.0,218.9,18.9,10.0,Partially cloudy,Partly cloudy throughout the day.,1,0,2.507,0
2022-04-12,10:40:00,2022-04-12,11:00:00,0 days 00:20:00,DCH,Chavannes,2022.0,0,0,0,1,0,0,0,0,0,0,65.2,43.9,53.1,52.7,39.4,60.9,0.0,0,0.0,Rien,0.0,0.0,4.5,3.6,1013.6,72.2,14.6,222.6,19.1,10.0,Partially cloudy,Partly cloudy throughout the day.,1,0,2.507,0
2022-04-13,20:26:00,2022-04-13,21:15:00,0 days 00:49:00,Assistance à personne,Saint-Sulpice,2022.0,0,0,1,0,0,0,0,0,0,0,65.0,49.0,57.4,57.4,41.2,55.7,0.0,0,0.0,rain,0.0,0.0,4.7,330.0,1015.0,78.5,13.7,193.4,16.8,10.0,Partially cloudy,Partly cloudy throughout the day.,1,0,2.507,0
2022-04-14,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,67.9,47.7,57.8,57.8,45.1,63.6,0.0,0,0.0,rain,0.0,0.0,6.1,350.1,1018.5,47.5,13.1,210.0,17.8,10.0,Partially cloudy,Partly cloudy throughout the day.,0,0,1.8110000000000002,0
2022-04-15,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,69.0,51.1,59.6,59.6,48.2,67.5,0.0,0,0.0,rain,0.0,0.0,8.7,20.9,1021.0,18.1,14.8,228.0,19.7,10.0,Clear,Clear conditions throughout the day.,0,0,0.04700000000000011,1
2022-04-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,62.1,48.3,55.6,55.1,41.2,58.7,0.0,0,0.0,Rien,0.0,0.0,18.2,27.2,1021.2,15.7,15.0,279.1,24.0,10.0,Clear,Clear conditions throughout the day.,0,1,0.0,1
2022-04-17,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,59.8,40.0,49.2,45.9,31.8,53.1,0.0,0,0.0,Rien,0.0,0.0,17.3,39.6,1020.1,12.1,15.0,282.2,24.4,10.0,Clear,Clear conditions throughout the day.,0,1,0.0,1
2022-04-18,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,60.5,38.6,49.4,48.0,31.9,51.4,0.0,0,0.0,Rien,0.0,0.0,10.1,1.1,1016.1,8.0,15.0,263.9,22.7,10.0,Clear,Clear conditions throughout the day.,0,0,0.0,1
2022-04-19,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,62.7,42.0,52.6,52.0,33.5,50.0,0.0,0,0.0,Rien,0.0,0.0,6.4,350.6,1011.3,87.3,15.0,201.0,17.2,10.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,1
2022-04-20,19:00:00,2022-04-20,20:00:00,0 days 01:00:00,Alarme automatique réelle,Saint-Sulpice,2022.0,0,1,0,0,0,0,0,0,0,0,65.1,45.4,54.3,53.9,35.6,49.7,0.0,0,0.0,Rien,0.0,0.0,9.0,356.6,1008.4,56.6,13.9,189.0,16.4,10.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.0,1
2022-04-20,15:41:00,2022-04-20,16:35:00,0 days 00:54:00,Assistance à personne,Chavannes,2022.0,0,0,1,0,0,0,0,0,0,0,65.1,45.4,54.3,53.9,35.6,49.7,0.0,0,0.0,Rien,0.0,0.0,9.0,356.6,1008.4,56.6,13.9,189.0,16.4,10.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.0,1
2022-04-21,16:42:00,2022-04-21,17:45:00,0 days 01:03:00,Inondation,Saint-Sulpice,2022.0,0,0,0,0,0,0,1,0,0,0,63.0,43.2,52.5,52.0,34.6,51.3,0.0,0,0.0,Rien,0.0,0.0,10.7,25.1,1005.3,74.4,15.0,253.1,21.7,10.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.0,1
2022-04-22,21:41:00,2022-04-22,22:45:00,0 days 01:04:00,Alarme automatique,Ecublens,2022.0,1,0,0,0,0,0,0,0,0,0,59.5,44.4,52.1,51.4,38.6,60.3,0.0,0,0.0,Rien,0.0,0.0,9.1,27.2,1000.1,71.5,14.5,219.3,19.1,10.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.0,1
2022-04-23,22:38:00,2022-04-24,00:45:00,0 days 02:07:00,Feu,Ecublens,2022.0,0,0,0,0,0,1,0,0,0,0,56.8,47.0,52.5,52.1,45.9,78.6,0.166,100,33.33,rain,0.0,0.0,15.9,14.1,998.5,99.9,13.4,117.3,10.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,1,1,0.16600000000000012,1
2022-04-24,21:37:00,2022-04-24,22:45:00,0 days 01:08:00,Alarme automatique,Ecublens,2022.0,1,0,0,0,0,0,0,0,0,0,51.9,41.4,46.4,44.6,42.5,86.6,0.35,100,33.33,rain,0.0,0.0,10.9,249.8,1003.7,99.2,12.6,73.1,6.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,1,1,0.5160000000000001,1
